,0,1,2,3,4,5,6,7
310,880309.0,0.2,-176.48,-7.5,-3.5,81.2365245417071,27.4630801241743,27.715308835124443
311,880617.0,0.2,-176.48,-7.3,-0.3,81.2365245417071,27.43197908010861,27.715308835124443
312,880925.0,0.2,-176.48,-8.6,0.5,81.2365245417071,27.40255875312636,27.715308835124443
313,890103.0,0.2,-176.48,-7.2,-1.2,81.2365245417071,27.374728316370632,27.715308835124443
314,890413.0,0.2,-176.48,-5.4,-0.4,81.2365245417071,27.34840185131744,27.715308835124443
315,890903.0,0.2,-176.48,-1.0,0.4,81.2365245417071,27.34311365568027,27.715308835124443
316,930602.0,0.03,-179.89,-5.7,-2.1,77.9,27.37265823096203,29.61
317,930910.0,0.03,-179.89,-3.3,4.1,79.5,27.447590823965847,30.33
318,931219.0,0.03,-179.88,-2.2,-1.0,81.0,27.519779635561484,29.27
319,940329.0,0.06,-179.87,-4.4,-1.1,85.4,27.525735695306935,27.71
320,940707.0,0.03,-179.87,-2.6,-0.3,72.5,27.557158594263605,29.29
321,941015.0,0.04,-179.87,3.7,3.8,77.8,27.636292728999695,30.35
322,950123.0,0.05,-179.89,-3.1,-4.1,85.6,27.69112607088438,29.32
323,950503.0,0.05,-179.88,-4.8,1.6,79.1,27.72904244412686,28.62
324,950811.0,0.05,-179.88,-2.8,-2.4,78.4,27.754361794000477,28.5
325,951119.0,0.05,-179.9,-7.4,-1.1,86.9,27.736581713147956,27.33
326,960227.0,0.01,-179.91,-4.6,-1.3,78.1,27.692396552192626,26.36
327,960606.0,0.01,-179.88,-7.0,-0.3,74.4,27.656014373930148,28.13
328,960914.0,0.02,-179.9,-4.0,1.6,80.9,27.64828100659836,28.32
329,961223.0,0.01,-179.91,-2.6,-1.1,74.7,27.646279128352617,28.17
330,970402.0,0.0,-180.0,1.8,-4.7,77.1,27.651034172649922,29.9
331,971001.0,0.0,-179.87,6.1,1.1,86.2,27.679304214311923,28.83
332,980115.0,0.07,-179.89,-3.8,-6.6,80.0,27.71071747675053,29.24
333,980425.0,0.08,-179.87,-4.1,-1.4,87.9,27.739081475795828,27.84
334,810823.0,-0.02,-94.96,-1.6,3.3,81.2365245417071,27.53146974374648,18.76
335,811201.0,-0.01,-94.92,-0.3,4.3,81.2365245417071,27.15628475687247,21.79
336,820311.0,-0.01,-94.92,-3.1,0.9,81.2365245417071,26.988093258067437,26.0
337,820619.0,0.02,-94.77,-3.0,4.6,81.2365245417071,26.88865288198565,24.37
338,820927.0,0.02,-94.77,-1.3,5.7,81.2365245417071,26.6543116753103,23.29
339,830105.0,0.01,-94.78,-2.2,-1.4,81.2365245417071,26.5715762267432,27.28
340,830415.0,0.01,-94.78,0.5,3.1,81.2365245417071,26.645062027375428,29.51
341,930219.0,-0.04,-94.98,-0.7,-0.2,81.2365245417071,26.455005437965436,27.07
342,930530.0,-0.04,-94.97,-4.9,4.3,81.2365245417071,26.451354731830378,27.68
343,930907.0,-0.03,-94.97,-2.5,1.7,81.2365245417071,26.231044090163394,20.78
344,931216.0,-0.02,-94.95,1.6,3.8,81.2365245417071,25.988338338100558,22.36
345,940728.0,-0.01,-94.93,-3.5,3.7,94.5,25.843519556959336,20.31
346,941105.0,0.09,-95.16,-1.4,4.4,86.6,25.590557134641227,22.57
347,950423.0,-0.03,-94.99,-3.9,1.7,81.2365245417071,25.54648821225912,23.6
348,950801.0,0.0,-95.28,-1.6,5.4,81.2365245417071,25.372071535712244,20.37
349,951109.0,-0.3,-96.09,-1.6,2.2,95.8,25.103784740791486,19.98
350,960217.0,-0.3,-96.09,-1.9,3.9,89.0,24.955606006833285,26.25
351,960527.0,-0.02,-94.98,-4.4,2.2,82.1,24.932388775470223,25.59
352,960904.0,0.02,-95.15,-3.0,4.2,88.4,24.687108288061776,23.88
353,961213.0,0.02,-95.15,-2.9,1.4,91.6,24.421670593068907,20.61
354,970323.0,-0.02,-94.94,-1.7,2.9,84.7,24.497546517064674,27.35
355,971101.0,0.09,-94.98,-4.5,4.9,79.4,24.55635872025909,26.79
356,980209.0,0.11,-94.98,2.7,-4.5,83.0,24.678718232915667,28.93
357,980520.0,0.12,-94.99,-1.1,4.1,97.1,24.813771492529245,26.55
358,890809.0,1.0,154.83,-3.7,2.4,81.2365245417071,24.977990258033973,27.715308835124443
359,891117.0,1.0,154.83,4.3,2.3,81.2365245417071,25.165205356990963,27.715308835124443
360,900225.0,1.0,154.83,-3.8,-3.0,81.2365245417071,25.333664709563493,27.715308835124443
361,900605.0,1.0,154.83,-1.1,-1.8,81.2365245417071,25.502950732765196,27.715308835124443
362,900913.0,1.0,154.83,5.5,-2.1,81.2365245417071,25.644402850998112,27.715308835124443
363,901222.0,1.0,154.83,-1.9,-4.4,81.2365245417071,25.80369137046328,27.715308835124443
364,910401.0,1.0,154.83,-0.1,0.6,81.2365245417071,25.934811603726835,27.715308835124443
365,910710.0,1.0,154.83,-1.1,0.3,81.2365245417071,26.075098882376764,27.715308835124443
366,920606.0,1.0,154.83,-2.4,0.5,81.2365245417071,26.18721008179806,27.715308835124443
367,860104.0,-0.5,166.92,-1.1,-2.2,81.2365245417071,26.279040130550854,27.715308835124443
368,860414.0,-0.5,166.92,0.7,-1.8,81.2365245417071,26.31620927974938,27.715308835124443
369,860723.0,-0.5,166.92,0.1,0.9,81.2365245417071,26.385479446100142,27.715308835124443
370,861031.0,-0.5,166.92,-4.2,-0.9,81.2365245417071,26.427691943895013,27.715308835124443
371,870208.0,-0.5,166.92,0.9,-2.0,81.2365245417071,26.49417270237826,27.715308835124443
372,870519.0,-0.5,166.92,2.5,-2.4,81.2365245417071,26.558016699533596,27.715308835124443
373,870827.0,-0.5,166.92,1.1,-0.7,81.2365245417071,26.59822646362621,27.715308835124443
374,871205.0,-0.5,166.92,1.3,-0.5,81.2365245417071,26.614697026137616,27.715308835124443
375,880314.0,-0.5,166.92,-6.1,-1.3,81.2365245417071,26.66085351581703,27.715308835124443
376,880622.0,-0.5,166.92,0.0,-0.2,81.2365245417071,26.722555075448028,27.715308835124443
377,880930.0,-0.5,166.92,-3.7,0.3,81.2365245417071,26.76756124575588,27.715308835124443
378,890108.0,-0.5,166.92,-3.5,-3.1,81.2365245417071,26.784714635740706,27.715308835124443
379,890418.0,-0.5,166.92,-3.3047718697070954,0.2497619639283799,81.2365245417071,26.79573540489188,27.715308835124443
380,890727.0,-0.5,166.92,-2.5,-0.4,81.2365245417071,26.800698025758628,27.715308835124443
381,891112.0,-0.5,166.92,-1.0,-1.4,81.2365245417071,26.805392463951065,27.715308835124443
382,900220.0,-0.5,166.92,3.8,0.5,81.2365245417071,26.809833212203728,27.715308835124443
383,900531.0,-0.5,166.92,-4.0,0.9,81.2365245417071,26.814033980056088,27.715308835124443
384,900908.0,-0.5,166.92,2.0,-3.2,81.2365245417071,26.81800773617678,27.715308835124443
385,901217.0,-0.5,166.92,2.8,-5.7,81.2365245417071,26.821766748400673,27.715308835124443
386,910327.0,-0.5,166.92,-2.6,1.3,81.2365245417071,26.825322621602314,27.715308835124443
387,920415.0,-0.5,166.92,1.9,-2.7,81.2365245417071,26.828686333522658,27.715308835124443
388,920724.0,-0.5,166.92,0.3,0.9,81.2365245417071,26.831868268659704,27.715308835124443
389,921110.0,-0.5,166.92,4.9,1.4,81.2365245417071,26.83487825032757,27.715308835124443
390,930218.0,-0.5,166.92,0.0,-2.8,81.2365245417071,26.837725570983295,27.715308835124443
391,930529.0,-0.5,166.92,-1.6,1.2,81.2365245417071,26.840419020914652,27.715308835124443
392,930906.0,-0.5,166.92,-2.5,0.9,81.2365245417071,26.842966915377502,27.715308835124443
393,931215.0,-0.5,166.92,-1.1,-0.4,81.2365245417071,26.845377120266882,27.715308835124443
394,940325.0,-0.5,166.92,-1.5,-1.4,81.2365245417071,26.847657076400623,27.715308835124443
395,940703.0,-0.5,166.92,-3.1,2.5,81.2365245417071,26.84981382249089,27.715308835124443
396,860122.0,2.15,-110.22,-3.3047718697070954,0.2497619639283799,81.2365245417071,26.71580423571792,25.55
397,860502.0,2.15,-110.21,-3.3047718697070954,0.2497619639283799,81.2365245417071,26.68307205564667,27.24
398,860810.0,2.15,-110.23,-3.3047718697070954,0.2497619639283799,81.2365245417071,26.59993197469466,22.98
399,861118.0,2.0,-110.0,-3.3047718697070954,0.2497619639283799,81.2365245417071,26.490894509703303,27.715308835124443
400,870226.0,2.18,-110.32,-2.4,-1.1,81.2365245417071,26.43265223015509,27.715308835124443
401,870606.0,2.19,-110.32,-2.3,5.3,81.2365245417071,26.470904450386087,27.715308835124443
402,880120.0,2.07,-110.15,-2.5,4.8,81.2365245417071,26.408352130630714,26.78
403,880429.0,2.06,-110.15,-6.7,1.9,81.2365245417071,26.365714568193713,26.08
404,880807.0,2.07,-110.15,-2.0,4.1,81.2365245417071,26.187459788631454,21.29
405,881115.0,1.99,-110.1,-3.6,3.1,81.2365245417071,25.97232424339517,24.28
406,890506.0,2.0,-110.1,-5.2,3.7,81.2365245417071,25.87592044539499,26.29
407,890814.0,2.09,-110.36,-2.2,6.5,81.2365245417071,25.788312878776132,24.42
408,891122.0,1.99,-110.11,-7.9,2.5,81.2365245417071,25.65143414969793,24.79
409,900302.0,2.01,-110.12,-3.0,3.4,81.2365245417071,25.580610281174835,26.28
410,900610.0,2.01,-110.14,-6.5,4.6,81.2365245417071,25.650807293855983,26.78
411,900918.0,2.0,-110.14,-4.9,4.8,81.2365245417071,25.566976608230842,25.63
412,901227.0,2.01,-110.12,-5.7,4.4,81.2365245417071,25.458252237134392,25.76
413,910406.0,2.03,-110.15,-3.3047718697070954,0.2497619639283799,81.2365245417071,25.473466048798226,27.715308835124443
414,910816.0,2.07,-110.34,-7.0,5.1,82.0,25.538647960699876,26.46
415,920119.0,2.03,-110.09,-3.3,-1.0,83.2,25.525923342666648,26.75
416,920428.0,2.03,-110.09,-2.1,2.9,78.9,25.63942392610887,29.1
417,920806.0,2.13,-110.25,-3.7,2.5,85.5,25.674041286644766,24.27
418,921114.0,2.03,-110.2,-1.3,4.1,87.9,25.586540754064334,23.03
419,930222.0,2.04,-110.19,-3.3047718697070954,0.2497619639283799,81.2365245417071,25.640517400366885,27.5
420,930602.0,2.04,-110.19,-5.1,4.8,81.2365245417071,25.689488255353552,28.23
421,930910.0,2.05,-110.22,-3.3047718697070954,0.2497619639283799,81.2365245417071,25.609649783202173,27.715308835124443
422,931219.0,2.04,-110.11,-3.3047718697070954,0.2497619639283799,91.1,25.524203529697736,23.59
423,940329.0,2.04,-110.1,-3.3047718697070954,0.2497619639283799,89.2,25.50963222777193,26.07
424,940707.0,2.04,-110.12,-5.9,2.5,75.2,25.522928173969078,26.66
425,941015.0,2.04,-110.11,-4.1,4.3,74.7,25.41549391688471,27.07
426,950123.0,2.03,-110.11,-4.4,4.7,84.2,25.38261753126234,26.73
427,950503.0,2.04,-110.1,-4.5,1.9,76.2,25.431296547044084,28.2
428,950811.0,2.04,-110.1,-3.3047718697070954,0.2497619639283799,81.2365245417071,25.395797487349665,27.715308835124443
429,960223.0,2.03,-110.11,-3.6,-2.1,88.0,25.351078489493425,26.04
430,960602.0,2.03,-110.1,-2.9,4.5,86.7,25.36736850476658,24.88
431,960910.0,2.1,-110.42,-5.8,2.7,81.6,25.30029533384182,24.28
432,961219.0,2.03,-110.12,-7.2,4.6,86.0,25.339470757323827,23.86
433,970329.0,1.99,-110.75,-2.3,-0.3,77.5,25.41343399774683,28.85
434,970707.0,2.0,-110.76,-4.6,4.8,85.5,25.509366555970146,27.95
435,971015.0,2.06,-110.86,-1.9,1.2,83.2,25.605800286646275,28.59
436,980123.0,2.07,-110.86,-2.8,-3.0,82.4,25.732543639894477,29.19
437,980503.0,2.07,-110.09,-2.7,-3.2,75.5,25.861899858455732,29.51
438,920205.0,1.93,-125.07,-5.2,1.2,81.2365245417071,25.87458768009998,27.12
439,920515.0,1.93,-125.08,-4.7,-0.6,81.2365245417071,25.943080984092095,28.56
440,921017.0,1.77,-125.98,-4.0,3.5,81.2365245417071,25.917619922020634,25.82
441,930802.0,1.96,-125.0,-6.7,1.9,77.2,25.94918877232529,27.03
442,931110.0,1.98,-125.03,-6.0,1.7,81.2365245417071,25.903865636818793,25.74
443,940218.0,1.97,-125.01,-6.0,3.2,81.2365245417071,25.95702537482145,25.94
444,940529.0,1.96,-125.07,-4.6,0.9,75.3,26.002704152519737,27.84
445,940906.0,1.96,-125.08,-5.7,4.4,80.2,25.96290327403286,24.55
446,941215.0,1.97,-125.08,-6.3,3.3,84.4,25.923576349416937,26.26
447,950325.0,1.95,-125.08,-4.1,0.4,87.6,25.93110863131332,26.58
448,950703.0,1.96,-125.08,-5.6,3.1,85.1,25.935099210599184,25.83
449,951011.0,1.96,-125.29,-6.7,3.7,83.9,25.848697750482675,23.78
450,960119.0,1.98,-125.3,-6.4,5.3,78.6,25.746884799021668,26.08
451,960428.0,1.97,-125.29,-3.3047718697070954,0.2497619639283799,76.2,25.750961608846954,27.78
452,960910.0,1.97,-125.08,-6.1,3.1,82.6,25.721771740385694,25.11
453,961219.0,1.97,-125.09,-8.2,2.3,82.2,25.637209645690795,25.32
454,970329.0,1.97,-125.05,-3.0,-0.2,90.0,25.58292642033732,26.86
455,970707.0,1.96,-125.05,-4.6,0.3,85.1,25.690006391650606,28.36
456,971015.0,1.97,-125.06,-2.6,3.8,74.8,25.800167701605552,28.86
457,980123.0,1.98,-125.06,-5.2,-4.0,86.8,25.90459412251728,28.85
458,980503.0,1.95,-125.05,-1.2,2.2,79.5,25.99815883537734,28.82
459,920619.0,2.03,137.02,-3.6,-0.2,86.3,26.081269824897607,29.57
460,920927.0,2.02,137.02,-0.5,-1.1,78.9,26.212374048450275,29.73
461,930105.0,2.04,137.02,-3.3047718697070954,0.2497619639283799,86.3,26.336074096443205,27.96
462,930415.0,2.04,137.02,-3.3047718697070954,0.2497619639283799,81.6,26.426407975649717,28.77
463,930724.0,2.04,137.02,-3.3047718697070954,0.2497619639283799,81.2365245417071,26.480639561908173,29.07
464,931101.0,2.01,137.29,-3.3047718697070954,0.2497619639283799,81.2365245417071,26.502630129897728,29.24
465,940209.0,2.0,137.32,-3.3047718697070954,0.2497619639283799,81.2365245417071,26.523432315884325,29.44
466,940520.0,2.03,137.02,5.0,0.2,81.6,26.556840279214303,29.41
467,940828.0,2.03,137.03,-3.3047718697070954,0.2497619639283799,82.0,26.636574134772392,28.69
468,941206.0,2.03,137.01,-3.3047718697070954,0.2497619639283799,80.8,26.7423530391292,29.58
469,950316.0,2.03,137.01,-3.3047718697070954,0.2497619639283799,85.6,26.815909387144746,28.04
470,950624.0,2.03,137.02,-3.3047718697070954,0.2497619639283799,86.0,26.910278909261077,29.8
471,951002.0,2.43,137.41,-3.3047718697070954,0.2497619639283799,83.4,26.993802752410716,29.86
472,960325.0,2.44,137.39,-3.3047718697070954,0.2497619639283799,79.9,27.072765699035,29.37
473,960825.0,2.43,137.4,-3.3047718697070954,0.2497619639283799,78.9,27.09975540506193,29.65
474,970508.0,2.43,137.42,-3.3047718697070954,0.2497619639283799,78.1,27.157367101955952,29.77
475,970816.0,2.35,138.81,-3.3047718697070954,0.2497619639283799,81.2365245417071,27.15007291922942,28.31
476,980304.0,2.43,137.43,-2.9,-4.0,75.7,27.192088396172796,28.66
477,980612.0,2.42,137.41,-0.6,-1.0,80.4,27.249940285937875,30.4
478,870624.0,2.01,-140.01,-5.8,3.5,81.2365245417071,27.25921103083306,29.27
479,871002.0,2.01,-140.02,-2.7,4.6,81.2365245417071,27.27148968138786,27.08
480,880110.0,2.01,-140.08,-7.1,4.1,81.2365245417071,27.25113218738406,26.43
481,880419.0,2.0,-140.07,-5.4,2.8,81.2365245417071,27.205010544010317,27.35
482,880728.0,1.95,-140.05,-3.3047718697070954,0.2497619639283799,81.2365245417071,27.064844431868877,24.04
483,881227.0,1.94,-140.22,-6.5,2.6,81.2365245417071,26.886577493303175,24.08
484,890406.0,1.95,-140.24,-7.8,0.9,81.2365245417071,26.753669463530063,26.52
485,890715.0,2.01,-140.01,-8.0,2.4,81.2365245417071,26.74016724983946,26.9
486,891023.0,2.01,-140.01,-9.3,1.0,81.2365245417071,26.748132803388888,25.75
487,900131.0,2.07,-140.09,-6.1,0.5,81.2365245417071,26.66988510273636,26.35
488,900511.0,2.02,-140.03,-6.9,2.4,81.2365245417071,26.67966036974158,28.3
489,900819.0,2.02,-140.02,-3.3047718697070954,0.2497619639283799,81.2365245417071,26.67055409662384,26.39
490,901127.0,2.01,-140.03,-5.5,0.2,81.2365245417071,26.592651787340166,25.14
491,910307.0,2.02,-140.03,-6.2,1.0,81.2365245417071,26.540112506973177,26.45
492,910615.0,1.99,-140.01,-6.2,1.1,81.2365245417071,26.561756022773555,28.64
493,910923.0,2.0,-140.39,-7.6,3.9,81.2365245417071,26.588878013762468,27.94
494,920101.0,1.98,-140.41,-4.4,4.1,81.2365245417071,26.632957291212797,28.27
495,920410.0,2.0,-140.0,-3.6,-4.8,81.2365245417071,26.67585901754169,28.56
496,920719.0,2.0,-140.06,-5.1,4.3,80.5,26.706651491644745,26.04
497,921027.0,2.0,-141.14,-5.5,1.5,81.2365245417071,26.666258927940476,25.46
498,930720.0,1.99,-140.0,-9.7,1.1,77.7,26.704302126140913,27.15
499,931028.0,2.0,-139.98,-4.2,3.4,81.2365245417071,26.668107741449592,26.72
500,940602.0,1.96,-139.99,-3.0,1.8,77.8,26.63853731298814,28.61
501,940910.0,1.96,-140.02,-8.8,1.9,74.1,26.63151369615046,27.05
502,941219.0,1.98,-140.02,-5.6,2.7,84.5,26.636915588417267,26.7
503,950329.0,2.0,-140.0,-2.8,-1.6,83.8,26.6346880353089,27.23
504,950707.0,2.0,-140.01,-7.4,3.0,80.9,26.635195817139433,27.08
505,951015.0,2.09,-140.36,-6.9,3.5,82.1,26.558352853525466,26.46
506,960123.0,2.27,-140.92,-6.3,3.4,87.6,26.448585593885998,25.05
507,960825.0,1.99,-139.99,-5.9,2.6,81.2365245417071,26.41803051043532,25.89
508,961203.0,1.97,-140.01,-6.7,1.5,81.2365245417071,26.34834092058223,25.98
509,970313.0,1.99,-139.99,-7.1,-4.5,81.2365245417071,26.285889341775018,26.67
510,970621.0,1.97,-139.99,-2.2,3.6,75.4,26.338387790001804,28.92
511,970929.0,1.98,-140.02,-1.3,4.1,72.5,26.417507876337528,29.26
512,980107.0,1.99,-140.01,-2.1,0.1,81.2365245417071,26.497504081623013,29.23
513,980417.0,1.99,-140.01,-3.6,-1.1,81.2365245417071,26.560632593592864,27.83
514,900329.0,1.97,146.98,0.1,-1.7,81.2365245417071,26.613384071229017,30.12
515,910228.0,1.98,147.01,-2.4,-5.8,78.1,26.708969327245903,29.48
516,910608.0,1.98,147.03,1.5,0.2,77.7,26.80395833802909,29.85
517,920731.0,1.98,146.99,0.9,4.3,82.0,26.86846996446464,29.02
518,921108.0,1.97,147.0,1.9,-1.7,80.5,26.944130115354394,29.17
519,930422.0,1.98,146.99,-1.7,-1.6,75.4,27.014110124634165,27.715308835124443
520,940302.0,1.99,146.99,-4.3,-2.6,81.2,27.072215763137898,29.2
521,950119.0,2.0,147.02,-3.6,-1.4,85.1,27.140280678111946,28.99
522,951116.0,2.0,147.02,-3.3047718697070954,0.2497619639283799,77.8,27.223511162778856,30.06
523,960224.0,2.0,147.0,1.8,-5.9,86.3,27.303375484588596,29.5
524,961015.0,2.0,147.0,-3.3047718697070954,0.2497619639283799,73.1,27.373154226499707,30.14
525,970123.0,2.0,147.0,-3.3047718697070954,0.2497619639283799,72.6,27.42432267689221,29.73
526,911003.0,1.99,-154.98,-4.1,4.8,81.2365245417071,27.436928865931414,28.43
527,920111.0,1.98,-154.98,-0.6,0.1,81.2365245417071,27.47836029865503,29.2
528,920426.0,2.01,-155.02,4.5,1.0,83.2,27.493844661163383,28.81
529,920804.0,2.01,-155.04,-5.5,4.1,78.5,27.499171925446095,26.77
530,921112.0,2.0,-155.05,-7.0,2.1,74.6,27.431333186661877,27.58
531,930220.0,2.0,-155.05,-4.3,3.0,84.0,27.36686740937922,26.51
532,930531.0,2.01,-155.06,-5.2,-0.4,83.0,27.36518871841872,28.56
533,930908.0,2.01,-155.08,-2.5,-2.5,73.6,27.377128001364852,27.83
534,931217.0,2.0,-155.06,-6.6,0.3,78.7,27.34753622311642,28.07
535,940327.0,2.02,-155.1,-4.2,-2.2,82.4,27.305647095832985,27.62
536,940705.0,2.0,-155.0,-7.2,-1.9,73.6,27.301084910330705,28.32
537,941013.0,2.0,-155.0,-5.1,2.6,72.7,27.299984683829166,28.85
538,950121.0,2.0,-155.01,-8.3,-2.4,81.3,27.32189797849728,27.95
539,950501.0,2.0,-155.01,-4.4,2.4,77.8,27.313762272588107,28.61
540,950809.0,2.0,-155.02,-6.2,-0.1,85.3,27.30950590335575,26.13
541,960331.0,2.06,-154.93,-5.5,1.9,81.0,27.223229228937345,27.3
542,960709.0,2.06,-154.94,-7.8,0.0,75.8,27.203507992968014,27.71
543,961017.0,2.04,-154.97,-6.8,1.3,70.0,27.156664303789807,27.07
544,970125.0,2.0,-154.97,-7.9,-1.4,71.5,27.099503791163507,26.48
545,970505.0,2.69,-153.44,-6.0,-1.7,81.8,27.07273423474203,28.16
546,970813.0,1.98,-154.97,-3.3047718697070954,0.2497619639283799,79.2,27.152376160866183,29.49
547,971121.0,1.98,-154.96,0.0,-2.7,78.4,27.22462023894176,30.15
548,980301.0,1.98,-154.97,-3.7,-4.7,81.2365245417071,27.272101137630415,28.34
549,980609.0,2.0,-155.0,-3.3047718697070954,0.2497619639283799,81.2365245417071,27.27147409632974,27.715308835124443
550,911201.0,2.0,156.01,3.2,2.5,81.2365245417071,27.29442319172419,29.24
551,920413.0,2.01,156.0,-3.3047718697070954,0.2497619639283799,81.2365245417071,27.279510687055065,29.1
552,921028.0,2.0,156.02,4.1,4.3,81.2365245417071,27.269624380162817,29.3
553,930223.0,2.0,156.01,-2.3,-3.2,80.9,27.301782376045086,29.22
554,930603.0,2.0,156.01,-1.9,-0.5,82.0,27.34125442827119,29.66
555,930911.0,2.0,156.01,-3.3047718697070954,0.2497619639283799,81.2365245417071,27.361984414310356,28.85
556,940227.0,1.2,154.24,-3.2,0.6,76.2,27.39577128520805,29.71
557,940729.0,2.02,156.02,1.0,1.8,85.4,27.44361059163429,28.87
558,941106.0,2.02,156.01,5.9,-0.1,81.7,27.47853288495449,29.19
559,950723.0,2.0,156.08,-0.2,0.4,71.7,27.525082988140117,30.28
560,951031.0,2.0,156.08,-7.1,1.1,72.9,27.580978222791416,29.27
561,960208.0,2.0,156.08,-4.1,-0.9,79.9,27.634826881391188,30.18
562,960919.0,2.03,156.02,1.9,2.4,76.4,27.691348099566955,30.24
563,961228.0,2.03,156.02,0.7,-2.0,78.9,27.757102043137902,30.19
564,970407.0,1.76,160.37,4.7,2.1,88.0,27.79535484549589,29.48
565,971001.0,2.0,156.01,6.0,3.6,79.4,27.81799410549291,28.93
566,980109.0,2.09,156.2,-3.5,-2.5,86.2,27.836999646542186,28.63
567,980419.0,2.08,156.2,-4.9,-2.5,86.6,27.84222061609202,27.99
568,850513.0,1.75,-157.33,-4.1,3.6,81.2365245417071,27.819619647019245,27.715308835124443
569,850915.0,1.75,-157.33,-6.6,1.9,81.2365245417071,27.779865846940275,27.715308835124443
570,851224.0,1.75,-157.33,-7.6,2.9,81.2365245417071,27.720873419129582,27.715308835124443
571,860403.0,1.75,-157.33,-6.9,1.0,81.2365245417071,27.63543555989447,27.715308835124443
572,860712.0,1.75,-157.33,-6.2,2.0,81.2365245417071,27.618374047939078,27.715308835124443
573,861020.0,1.75,-157.33,-2.0,1.9,81.2365245417071,27.619872209319666,27.715308835124443
574,870128.0,1.75,-157.33,-6.6,-1.1,81.2365245417071,27.630408033114648,27.715308835124443
575,870508.0,1.75,-157.33,-3.0,-1.6,81.2365245417071,27.643075584680986,27.715308835124443
576,870816.0,1.75,-157.33,-4.1,1.2,81.2365245417071,27.609592207699155,27.715308835124443
577,871124.0,1.75,-157.33,-5.1,0.4,81.2365245417071,27.646172311292094,27.715308835124443
578,880308.0,1.75,-157.33,-6.1,-2.1,81.2365245417071,27.62928742067189,27.715308835124443
579,880628.0,1.75,-157.33,-6.2,1.3,81.2365245417071,27.560531806501707,27.715308835124443
580,881026.0,1.75,-157.33,-9.0,0.3,81.2365245417071,27.436152182875315,27.715308835124443
581,890203.0,1.75,-157.33,-7.3,0.6,81.2365245417071,27.31038720047149,27.715308835124443
582,890514.0,1.75,-157.33,-6.8,0.2,81.2365245417071,27.287537764278017,27.715308835124443
583,890822.0,1.75,-157.33,-4.2,0.7,81.2365245417071,27.26038691332908,27.715308835124443
584,891130.0,1.75,-157.33,-4.6,1.2,81.2365245417071,27.222608301773743,27.715308835124443
585,900310.0,1.75,-157.33,-7.0,-1.5,81.2365245417071,27.200377255947256,27.715308835124443
586,900618.0,1.75,-157.33,-7.3,1.4,81.2365245417071,27.197347990382696,27.715308835124443
587,901029.0,1.75,-157.33,-6.9,3.9,81.2365245417071,27.19978323303352,27.715308835124443
588,850829.0,1.96,165.02,-3.3047718697070954,0.2497619639283799,81.2365245417071,27.204891354467904,27.715308835124443
589,860824.0,1.99,165.0,1.9,-2.1,81.2365245417071,27.256848927361613,29.26
590,861202.0,2.0,165.0,4.6,-4.0,81.2365245417071,27.30131770298279,29.27
591,870312.0,2.0,164.99,-1.9,0.2,81.2365245417071,27.328915118713283,29.35
592,870926.0,2.03,165.02,0.7,-1.7,81.2365245417071,27.35399254720923,29.52
593,880205.0,2.04,165.01,0.3,-3.0,81.2365245417071,27.420618982347378,29.22
594,890211.0,2.0,165.03,-5.3,1.8,81.2365245417071,27.446486783433585,28.19
595,890522.0,1.99,165.04,-7.1,1.1,81.2365245417071,27.463106112520233,28.48
596,890909.0,2.0,165.07,-4.7,3.7,81.2365245417071,27.480640919737333,29.18
597,891218.0,2.0,165.05,1.7,0.3,81.2365245417071,27.526898107288037,29.67
598,900328.0,1.99,165.04,-0.5,-1.4,81.2365245417071,27.551621750683378,27.715308835124443
599,900706.0,2.0,165.05,-1.0,1.1,81.2365245417071,27.51573587095234,27.715308835124443
600,901112.0,1.96,165.0,5.7,4.5,74.2,27.54434434326523,27.715308835124443
601,910220.0,1.97,165.0,-3.2,-7.5,81.2365245417071,27.596977919762146,27.715308835124443
602,910531.0,1.96,165.0,-6.2,-1.5,81.2365245417071,27.655890414125707,30.09
603,910908.0,1.99,165.04,0.3,-1.0,76.6,27.70385134347776,29.76
604,911217.0,1.99,165.03,-3.3047718697070954,0.2497619639283799,75.8,27.757226352073044,28.92
605,920326.0,1.99,165.03,2.3,-5.9,81.2365245417071,27.779078329278924,28.64
606,920704.0,1.98,165.05,-2.5,0.4,81.2365245417071,27.821475641166884,29.82
607,921012.0,2.05,164.98,-5.4,-1.7,77.7,27.873368719763253,30.07
608,930120.0,2.06,164.98,-5.9,0.9,77.7,27.891273939912015,29.13
609,930430.0,2.06,164.99,-4.3,0.5,86.7,27.886837795822817,29.13
610,930808.0,2.06,164.98,-0.6,7.9,84.4,27.889062278062035,29.28
611,931116.0,2.05,164.98,-3.3047718697070954,0.2497619639283799,77.7,27.89994563738432,29.99
612,940224.0,2.01,164.99,-3.8,-2.6,87.5,27.92972310976485,28.71
613,940604.0,2.0,165.0,-3.3047718697070954,0.2497619639283799,78.4,27.961253999751012,29.99
614,940912.0,2.01,165.0,-3.3047718697070954,0.2497619639283799,86.0,27.98091954974138,28.73
615,941221.0,2.01,164.99,0.4,-3.0,86.2,27.992680768055447,28.85
616,950331.0,2.0,165.03,-3.3047718697070954,0.2497619639283799,81.2365245417071,27.97869631467259,29.25
617,950709.0,2.01,165.03,-3.7,-1.8,79.0,27.990543215303475,29.57
